year,genres,count
1992,Shapeshifters,1
1992,Shojo,2
1992,Short Stories,20
1992,Short Story Collection,1
1992,Soccer,1
1992,Social,1
1992,Social Science,1
1992,Society,1
1992,Sociology,6
1992,South Africa,1
1992,Southern,6
1992,Southern Gothic,1
1992,Space,7
1992,Space Opera,9
1992,Spain,1
1992,Spanish Literature,6
1992,Speculative Fiction,14
1992,Spirituality,24
1992,Sports,2
1992,Star Trek,1
1992,Star Trek The Next Generation,1
1992,Star Wars,1
1992,Steampunk,1
1992,Storytime,2
1992,Supernatural,8
1992,Survival,1
1992,Suspense,28
1992,Sustainability,1
1992,Sweden,2
1992,Swedish Literature,4
1992,Sword and Sorcery,3
1992,Taoism,1
1992,Teachers,1
1992,Teaching,1
1992,Technology,2
1992,Teen,8
1992,The United States Of America,11
1992,Theatre,6
1992,Theology,6
1992,Theory,2
1992,Thriller,50
1992,Time Travel,6
1992,Time Travel Romance,1
1992,Tragedy,1
1992,Travel,10
1992,Travelogue,1
1992,True Crime,1
1992,True Story,2
1992,Tudor Period,1
1992,Turkish,2
1992,Turkish Literature,2
1992,Unfinished,4
1992,Urban,1
1992,Urban Fantasy,12
1992,Us Presidents,1
1992,Vampires,6
1992,Vegetarian,1
1992,Victorian,1
1992,Visual Art,1
1992,War,15
1992,Western Historical Romance,1
1992,Western Romance,2
1992,Westerns,6
1992,Witches,6
1992,Womens,15
1992,Womens Fiction,5
1992,Womens Studies,2
1992,World History,2
1992,World War II,6
1992,Writing,4
1992,Young Adult,41
1992,Young Adult Contemporary,1
1992,Young Adult Fantasy,3
1992,Young Adult Historical Fiction,1
1993,12th Century,1
1993,15th Century,1
1993,16th Century,1
1993,19th Century,7
1993,20th Century,22
1993,Abuse,3
1993,Academia,1
1993,Action,7
1993,Adoption,1
1993,Adult,55
1993,Adult Fiction,28
1993,Adventure,48
1993,Africa,4
1993,African American,11
1993,African American Literature,1
1993,Algeria,1
1993,Aliens,1
1993,Alternate History,1
1993,Amazon,2
1993,American,22
1993,American History,7
1993,Americana,3
1993,Ancient,1
1993,Ancient History,1
1993,Animals,12
1993,Anthologies,5
1993,Anthropology,3
1993,Anti Racist,2
1993,Apocalyptic,1
1993,Art,8
1993,Art Design,1
